,ID,innings,overs,ballnumber,batter,bowler,non-striker,extra_type,batsman_run,extras_run,total_run,non_boundary,isWicketDelivery,player_out,kind,fielders_involved,BattingTeam
1316,1304115,1,18,5,SN Thakur,JJ Bumrah,AR Patel,,1,0,1,0,0,,,,Delhi Capitals
1317,1304115,1,18,6,AR Patel,JJ Bumrah,SN Thakur,,2,0,2,0,0,,,,Delhi Capitals
1318,1304115,1,19,1,SN Thakur,Ramandeep Singh,AR Patel,,2,0,2,0,0,,,,Delhi Capitals
1319,1304115,1,19,2,SN Thakur,Ramandeep Singh,AR Patel,,0,0,0,0,0,,,,Delhi Capitals
1320,1304115,1,19,3,SN Thakur,Ramandeep Singh,AR Patel,wides,0,1,1,0,0,,,,Delhi Capitals
1321,1304115,1,19,4,SN Thakur,Ramandeep Singh,AR Patel,,0,0,0,0,1,SN Thakur,caught,TH David,Delhi Capitals
1322,1304115,1,19,5,Kuldeep Yadav,Ramandeep Singh,AR Patel,,1,0,1,0,0,,,,Delhi Capitals
1323,1304115,1,19,6,AR Patel,Ramandeep Singh,Kuldeep Yadav,,6,0,6,0,0,,,,Delhi Capitals
1324,1304115,1,19,7,AR Patel,Ramandeep Singh,Kuldeep Yadav,legbyes,0,1,1,0,0,,,,Delhi Capitals
1423,1304115,2,16,1,Tilak Varma,KK Ahmed,TH David,,4,0,4,0,0,,,,Mumbai Indians
1424,1304115,2,16,2,Tilak Varma,KK Ahmed,TH David,,1,0,1,0,0,,,,Mumbai Indians
1425,1304115,2,16,3,TH David,KK Ahmed,Tilak Varma,,4,0,4,0,0,,,,Mumbai Indians
1426,1304115,2,16,4,TH David,KK Ahmed,Tilak Varma,,1,0,1,0,0,,,,Mumbai Indians
1427,1304115,2,16,5,Tilak Varma,KK Ahmed,TH David,,1,0,1,0,0,,,,Mumbai Indians
1428,1304115,2,16,6,TH David,KK Ahmed,Tilak Varma,,6,0,6,0,0,,,,Mumbai Indians
1429,1304115,2,17,1,Tilak Varma,SN Thakur,TH David,,0,0,0,0,0,,,,Mumbai Indians
1430,1304115,2,17,2,Tilak Varma,SN Thakur,TH David,,1,0,1,0,0,,,,Mumbai Indians
1431,1304115,2,17,3,TH David,SN Thakur,Tilak Varma,,6,0,6,0,0,,,,Mumbai Indians
1432,1304115,2,17,4,TH David,SN Thakur,Tilak Varma,,6,0,6,0,0,,,,Mumbai Indians
1433,1304115,2,17,5,TH David,SN Thakur,Tilak Varma,wides,0,1,1,0,0,,,,Mumbai Indians
1434,1304115,2,17,6,TH David,SN Thakur,Tilak Varma,,0,0,0,0,1,TH David,caught,PP Shaw,Mumbai Indians
1435,1304115,2,17,7,Ramandeep Singh,SN Thakur,Tilak Varma,,1,0,1,0,0,,,,Mumbai Indians
1436,1304115,2,18,1,Ramandeep Singh,A Nortje,Tilak Varma,,4,0,4,0,0,,,,Mumbai Indians
1437,1304115,2,18,2,Ramandeep Singh,A Nortje,Tilak Varma,,1,0,1,0,0,,,,Mumbai Indians
1438,1304115,2,18,3,Tilak Varma,A Nortje,Ramandeep Singh,,1,0,1,0,0,,,,Mumbai Indians
1439,1304115,2,18,4,Ramandeep Singh,A Nortje,Tilak Varma,,3,0,3,0,0,,,,Mumbai Indians
1440,1304115,2,18,5,Tilak Varma,A Nortje,Ramandeep Singh,,0,0,0,0,1,Tilak Varma,caught,RR Pant,Mumbai Indians
1441,1304115,2,18,6,DR Sams,A Nortje,Ramandeep Singh,,0,0,0,0,0,,,,Mumbai Indians
1442,1304115,2,19,1,Ramandeep Singh,KK Ahmed,DR Sams,noballs,0,1,1,0,0,,,,Mumbai Indians
1443,1304115,2,19,2,Ramandeep Singh,KK Ahmed,DR Sams,,4,0,4,0,0,,,,Mumbai Indians
1544,1304114,1,16,1,MM Ali,OC McCoy,MS Dhoni,,0,0,0,0,0,,,,Chennai Super Kings
1545,1304114,1,16,2,MM Ali,OC McCoy,MS Dhoni,,2,0,2,0,0,,,,Chennai Super Kings
1546,1304114,1,16,3,MM Ali,OC McCoy,MS Dhoni,,4,0,4,0,0,,,,Chennai Super Kings
1547,1304114,1,16,4,MM Ali,OC McCoy,MS Dhoni,,0,0,0,0,0,,,,Chennai Super Kings
1548,1304114,1,16,5,MM Ali,OC McCoy,MS Dhoni,,0,0,0,0,0,,,,Chennai Super Kings
1549,1304114,1,16,6,MM Ali,OC McCoy,MS Dhoni,,0,0,0,0,0,,,,Chennai Super Kings
1550,1304114,1,17,1,MS Dhoni,M Prasidh Krishna,MM Ali,,6,0,6,0,0,,,,Chennai Super Kings
1551,1304114,1,17,2,MS Dhoni,M Prasidh Krishna,MM Ali,,0,0,0,0,0,,,,Chennai Super Kings
1552,1304114,1,17,3,MS Dhoni,M Prasidh Krishna,MM Ali,,2,0,2,0,0,,,,Chennai Super Kings
1553,1304114,1,17,4,MS Dhoni,M Prasidh Krishna,MM Ali,,1,0,1,0,0,,,,Chennai Super Kings
1554,1304114,1,17,5,MM Ali,M Prasidh Krishna,MS Dhoni,,0,0,0,0,0,,,,Chennai Super Kings
1555,1304114,1,17,6,MM Ali,M Prasidh Krishna,MS Dhoni,,1,0,1,0,0,,,,Chennai Super Kings
1556,1304114,1,18,1,MM Ali,YS Chahal,MS Dhoni,,4,0,4,0,0,,,,Chennai Super Kings
1557,1304114,1,18,2,MM Ali,YS Chahal,MS Dhoni,,1,0,1,0,0,,,,Chennai Super Kings
1558,1304114,1,18,3,MS Dhoni,YS Chahal,MM Ali,,2,0,2,0,0,,,,Chennai Super Kings
1559,1304114,1,18,4,MS Dhoni,YS Chahal,MM Ali,,1,0,1,0,0,,,,Chennai Super Kings
1560,1304114,1,18,5,MM Ali,YS Chahal,MS Dhoni,,1,0,1,0,0,,,,Chennai Super Kings
1561,1304114,1,18,6,MS Dhoni,YS Chahal,MM Ali,wides,0,1,1,0,0,,,,Chennai Super Kings
1562,1304114,1,18,7,MS Dhoni,YS Chahal,MM Ali,,0,0,0,0,1,MS Dhoni,caught,JC Buttler,Chennai Super Kings
1563,1304114,1,19,1,MM Ali,OC McCoy,MJ Santner,,0,0,0,0,1,MM Ali,caught,R Parag,Chennai Super Kings
1564,1304114,1,19,2,Simarjeet Singh,OC McCoy,MJ Santner,,0,0,0,0,0,,,,Chennai Super Kings
1565,1304114,1,19,3,Simarjeet Singh,OC McCoy,MJ Santner,,1,0,1,0,0,,,,Chennai Super Kings
1566,1304114,1,19,4,MJ Santner,OC McCoy,Simarjeet Singh,,0,0,0,0,0,,,,Chennai Super Kings
1567,1304114,1,19,5,MJ Santner,OC McCoy,Simarjeet Singh,,1,0,1,0,0,,,,Chennai Super Kings
1568,1304114,1,19,6,Simarjeet Singh,OC McCoy,MJ Santner,,2,0,2,0,0,,,,Chennai Super Kings
1667,1304114,2,16,1,SO Hetmyer,PH Solanki,R Ashwin,,4,0,4,0,0,,,,Rajasthan Royals
1668,1304114,2,16,2,SO Hetmyer,PH Solanki,R Ashwin,,0,0,0,0,1,SO Hetmyer,caught,DP Conway,Rajasthan Royals
1669,1304114,2,16,3,R Parag,PH Solanki,R Ashwin,,0,0,0,0,0,,,,Rajasthan Royals
1670,1304114,2,16,4,R Parag,PH Solanki,R Ashwin,,1,0,1,0,0,,,,Rajasthan Royals
1671,1304114,2,16,5,R Ashwin,PH Solanki,R Parag,,0,0,0,0,0,,,,Rajasthan Royals
1672,1304114,2,16,6,R Ashwin,PH Solanki,R Parag,,6,0,6,0,0,,,,Rajasthan Royals
1673,1304114,2,17,1,R Parag,M Pathirana,R Ashwin,wides,0,1,1,0,0,,,,Rajasthan Royals
1674,1304114,2,17,2,R Parag,M Pathirana,R Ashwin,,2,0,2,0,0,,,,Rajasthan Royals
1675,1304114,2,17,3,R Parag,M Pathirana,R Ashwin,,4,0,4,0,0,,,,Rajasthan Royals
1676,1304114,2,17,4,R Parag,M Pathirana,R Ashwin,,0,0,0,0,0,,,,Rajasthan Royals
1677,1304114,2,17,5,R Parag,M Pathirana,R Ashwin,,1,0,1,0,0,,,,Rajasthan Royals
1678,1304114,2,17,6,R Ashwin,M Pathirana,R Parag,,4,0,4,0,0,,,,Rajasthan Royals
1679,1304114,2,17,7,R Ashwin,M Pathirana,R Parag,legbyes,0,1,1,0,0,,,,Rajasthan Royals
1680,1304114,2,18,1,R Ashwin,Mukesh Choudhary,R Parag,,1,0,1,0,0,,,,Rajasthan Royals
1681,1304114,2,18,2,R Parag,Mukesh Choudhary,R Ashwin,,1,0,1,0,0,,,,Rajasthan Royals
1682,1304114,2,18,3,R Ashwin,Mukesh Choudhary,R Parag,,6,0,6,0,0,,,,Rajasthan Royals
1683,1304114,2,18,4,R Ashwin,Mukesh Choudhary,R Parag,,2,0,2,0,0,,,,Rajasthan Royals
1684,1304114,2,18,5,R Ashwin,Mukesh Choudhary,R Parag,,1,0,1,0,0,,,,Rajasthan Royals
1685,1304114,2,18,6,R Parag,Mukesh Choudhary,R Ashwin,,1,0,1,0,0,,,,Rajasthan Royals
1686,1304114,2,19,1,R Parag,M Pathirana,R Ashwin,legbyes,0,1,1,0,0,,,,Rajasthan Royals
1687,1304114,2,19,2,R Ashwin,M Pathirana,R Parag,,4,0,4,0,0,,,,Rajasthan Royals
1688,1304114,2,19,3,R Ashwin,M Pathirana,R Parag,,1,0,1,0,0,,,,Rajasthan Royals
1689,1304114,2,19,4,R Parag,M Pathirana,R Ashwin,,0,0,0,0,0,,,,Rajasthan Royals
1690,1304114,2,19,5,R Parag,M Pathirana,R Ashwin,wides,0,1,1,0,0,,,,Rajasthan Royals
1789,1304113,1,16,1,HH Pandya,PWH de Silva,DA Miller,,1,0,1,0,0,,,,Gujarat Titans
1790,1304113,1,16,2,DA Miller,PWH de Silva,HH Pandya,,0,0,0,0,1,DA Miller,caught and bowled,,Gujarat Titans
1791,1304113,1,16,3,R Tewatia,PWH de Silva,HH Pandya,,1,0,1,0,0,,,,Gujarat Titans
1792,1304113,1,16,4,HH Pandya,PWH de Silva,R Tewatia,,1,0,1,0,0,,,,Gujarat Titans
1793,1304113,1,16,5,R Tewatia,PWH de Silva,HH Pandya,,1,0,1,0,0,,,,Gujarat Titans
1794,1304113,1,16,6,HH Pandya,PWH de Silva,R Tewatia,,1,0,1,0,0,,,,Gujarat Titans
1795,1304113,1,17,1,HH Pandya,JR Hazlewood,R Tewatia,,4,0,4,0,0,,,,Gujarat Titans
1796,1304113,1,17,2,HH Pandya,JR Hazlewood,R Tewatia,legbyes,0,1,1,0,0,,,,Gujarat Titans
1797,1304113,1,17,3,R Tewatia,JR Hazlewood,HH Pandya,,0,0,0,0,1,R Tewatia,caught,KD Karthik,Gujarat Titans
1798,1304113,1,17,4,Rashid Khan,JR Hazlewood,HH Pandya,,1,0,1,0,0,,,,Gujarat Titans
1799,1304113,1,17,5,HH Pandya,JR Hazlewood,Rashid Khan,,0,0,0,0,0,,,,Gujarat Titans
1800,1304113,1,17,6,HH Pandya,JR Hazlewood,Rashid Khan,,1,0,1,0,0,,,,Gujarat Titans
1801,1304113,1,18,1,HH Pandya,S Kaul,Rashid Khan,,1,0,1,0,0,,,,Gujarat Titans
1802,1304113,1,18,2,Rashid Khan,S Kaul,HH Pandya,,4,0,4,0,0,,,,Gujarat Titans
1803,1304113,1,18,3,Rashid Khan,S Kaul,HH Pandya,,1,0,1,0,0,,,,Gujarat Titans
1804,1304113,1,18,4,HH Pandya,S Kaul,Rashid Khan,,4,0,4,0,0,,,,Gujarat Titans
1805,1304113,1,18,5,HH Pandya,S Kaul,Rashid Khan,,1,0,1,0,0,,,,Gujarat Titans
1806,1304113,1,18,6,Rashid Khan,S Kaul,HH Pandya,,6,0,6,0,0,,,,Gujarat Titans
1807,1304113,1,19,1,HH Pandya,JR Hazlewood,Rashid Khan,,6,0,6,0,0,,,,Gujarat Titans
1808,1304113,1,19,2,HH Pandya,JR Hazlewood,Rashid Khan,,2,0,2,0,0,,,,Gujarat Titans
1809,1304113,1,19,3,HH Pandya,JR Hazlewood,Rashid Khan,,1,0,1,0,0,,,,Gujarat Titans
1810,1304113,1,19,4,Rashid Khan,JR Hazlewood,HH Pandya,,6,0,6,0,0,,,,Gujarat Titans
1811,1304113,1,19,5,Rashid Khan,JR Hazlewood,HH Pandya,,1,0,1,0,0,,,,Gujarat Titans
1812,1304113,1,19,6,HH Pandya,JR Hazlewood,Rashid Khan,,1,0,1,0,0,,,,Gujarat Titans
1911,1304113,2,16,1,GJ Maxwell,Rashid Khan,V Kohli,,1,0,1,0,0,,,,Royal Challengers Bangalore
1912,1304113,2,16,2,V Kohli,Rashid Khan,GJ Maxwell,,6,0,6,0,0,,,,Royal Challengers Bangalore
1913,1304113,2,16,3,V Kohli,Rashid Khan,GJ Maxwell,,0,0,0,0,0,,,,Royal Challengers Bangalore
1914,1304113,2,16,4,V Kohli,Rashid Khan,GJ Maxwell,,0,0,0,0,1,V Kohli,stumped,MS Wade,Royal Challengers Bangalore
1915,1304113,2,16,5,KD Karthik,Rashid Khan,GJ Maxwell,,1,0,1,0,0,,,,Royal Challengers Bangalore
1916,1304113,2,16,6,GJ Maxwell,Rashid Khan,KD Karthik,,1,0,1,0,0,,,,Royal Challengers Bangalore
1917,1304113,2,17,1,GJ Maxwell,Yash Dayal,KD Karthik,,2,0,2,0,0,,,,Royal Challengers Bangalore
1918,1304113,2,17,2,GJ Maxwell,Yash Dayal,KD Karthik,,0,0,0,0,0,,,,Royal Challengers Bangalore
1919,1304113,2,17,3,GJ Maxwell,Yash Dayal,KD Karthik,wides,0,1,1,0,0,,,,Royal Challengers Bangalore
1920,1304113,2,17,4,GJ Maxwell,Yash Dayal,KD Karthik,,4,0,4,0,0,,,,Royal Challengers Bangalore
1921,1304113,2,17,5,GJ Maxwell,Yash Dayal,KD Karthik,,1,0,1,0,0,,,,Royal Challengers Bangalore
1922,1304113,2,17,6,KD Karthik,Yash Dayal,GJ Maxwell,,1,0,1,0,0,,,,Royal Challengers Bangalore
1923,1304113,2,17,7,GJ Maxwell,Yash Dayal,KD Karthik,,1,0,1,0,0,,,,Royal Challengers Bangalore
1924,1304113,2,18,1,GJ Maxwell,LH Ferguson,KD Karthik,,4,0,4,0,0,,,,Royal Challengers Bangalore
1925,1304113,2,18,2,GJ Maxwell,LH Ferguson,KD Karthik,,0,0,0,0,0,,,,Royal Challengers Bangalore
1926,1304113,2,18,3,GJ Maxwell,LH Ferguson,KD Karthik,,4,0,4,0,0,,,,Royal Challengers Bangalore
1927,1304113,2,18,4,GJ Maxwell,LH Ferguson,KD Karthik,,4,0,4,0,0,,,,Royal Challengers Bangalore
2025,1304112,1,16,1,KL Rahul,TG Southee,Q de Kock,,4,0,4,0,0,,,,Lucknow Super Giants
2026,1304112,1,16,2,KL Rahul,TG Southee,Q de Kock,,1,0,1,0,0,,,,Lucknow Super Giants
2027,1304112,1,16,3,Q de Kock,TG Southee,KL Rahul,,1,0,1,0,0,,,,Lucknow Super Giants
2028,1304112,1,16,4,KL Rahul,TG Southee,Q de Kock,,1,0,1,0,0,,,,Lucknow Super Giants
2029,1304112,1,16,5,Q de Kock,TG Southee,KL Rahul,,0,0,0,0,0,,,,Lucknow Super Giants
2030,1304112,1,16,6,Q de Kock,TG Southee,KL Rahul,,2,0,2,0,0,,,,Lucknow Super Giants
2031,1304112,1,17,1,KL Rahul,AD Russell,Q de Kock,,1,0,1,0,0,,,,Lucknow Super Giants
2032,1304112,1,17,2,Q de Kock,AD Russell,KL Rahul,,6,0,6,0,0,,,,Lucknow Super Giants
2033,1304112,1,17,3,Q de Kock,AD Russell,KL Rahul,,2,0,2,0,0,,,,Lucknow Super Giants
2034,1304112,1,17,4,Q de Kock,AD Russell,KL Rahul,,4,0,4,0,0,,,,Lucknow Super Giants
2035,1304112,1,17,5,Q de Kock,AD Russell,KL Rahul,,1,0,1,0,0,,,,Lucknow Super Giants
2036,1304112,1,17,6,KL Rahul,AD Russell,Q de Kock,,1,0,1,0,0,,,,Lucknow Super Giants
2037,1304112,1,18,1,KL Rahul,TG Southee,Q de Kock,,6,0,6,0,0,,,,Lucknow Super Giants
2038,1304112,1,18,2,KL Rahul,TG Southee,Q de Kock,,1,0,1,0,0,,,,Lucknow Super Giants
2039,1304112,1,18,3,Q de Kock,TG Southee,KL Rahul,,6,0,6,0,0,,,,Lucknow Super Giants
2040,1304112,1,18,4,Q de Kock,TG Southee,KL Rahul,,6,0,6,0,0,,,,Lucknow Super Giants
2041,1304112,1,18,5,Q de Kock,TG Southee,KL Rahul,,6,0,6,0,0,,,,Lucknow Super Giants
2042,1304112,1,18,6,Q de Kock,TG Southee,KL Rahul,wides,0,1,1,0,0,,,,Lucknow Super Giants
2043,1304112,1,18,7,Q de Kock,TG Southee,KL Rahul,,1,0,1,0,0,,,,Lucknow Super Giants
2044,1304112,1,19,1,Q de Kock,AD Russell,KL Rahul,,2,0,2,0,0,,,,Lucknow Super Giants
2045,1304112,1,19,2,Q de Kock,AD Russell,KL Rahul,,4,0,4,0,0,,,,Lucknow Super Giants
2046,1304112,1,19,3,Q de Kock,AD Russell,KL Rahul,,4,0,4,0,0,,,,Lucknow Super Giants
2047,1304112,1,19,4,Q de Kock,AD Russell,KL Rahul,,4,0,4,0,0,,,,Lucknow Super Giants
2048,1304112,1,19,5,Q de Kock,AD Russell,KL Rahul,,4,0,4,0,0,,,,Lucknow Super Giants
2049,1304112,1,19,6,Q de Kock,AD Russell,KL Rahul,,1,0,1,0,0,,,,Lucknow Super Giants
2151,1304112,2,16,1,AD Russell,Mohsin Khan,RK Singh,,1,0,1,0,0,,,,Kolkata Knight Riders
2152,1304112,2,16,2,RK Singh,Mohsin Khan,AD Russell,,4,0,4,0,0,,,,Kolkata Knight Riders
2153,1304112,2,16,3,RK Singh,Mohsin Khan,AD Russell,,1,0,1,0,0,,,,Kolkata Knight Riders
2154,1304112,2,16,4,AD Russell,Mohsin Khan,RK Singh,,0,0,0,0,1,AD Russell,caught,DJ Hooda,Kolkata Knight Riders
2155,1304112,2,16,5,SP Narine,Mohsin Khan,RK Singh,,0,0,0,0,0,,,,Kolkata Knight Riders
2156,1304112,2,16,6,SP Narine,Mohsin Khan,RK Singh,,6,0,6,0,0,,,,Kolkata Knight Riders
2157,1304112,2,17,1,RK Singh,Avesh Khan,SP Narine,,2,0,2,0,0,,,,Kolkata Knight Riders
2158,1304112,2,17,2,RK Singh,Avesh Khan,SP Narine,,6,0,6,0,0,,,,Kolkata Knight Riders
2159,1304112,2,17,3,RK Singh,Avesh Khan,SP Narine,wides,0,1,1,0,0,,,,Kolkata Knight Riders
2160,1304112,2,17,4,RK Singh,Avesh Khan,SP Narine,,1,0,1,0,0,,,,Kolkata Knight Riders
2161,1304112,2,17,5,SP Narine,Avesh Khan,RK Singh,,6,0,6,0,0,,,,Kolkata Knight Riders
2162,1304112,2,17,6,SP Narine,Avesh Khan,RK Singh,,1,0,1,0,0,,,,Kolkata Knight Riders
2163,1304112,2,17,7,RK Singh,Avesh Khan,SP Narine,,0,0,0,0,0,,,,Kolkata Knight Riders
2164,1304112,2,18,1,SP Narine,JO Holder,RK Singh,,6,0,6,0,0,,,,Kolkata Knight Riders
2165,1304112,2,18,2,SP Narine,JO Holder,RK Singh,,1,0,1,0,0,,,,Kolkata Knight Riders
2166,1304112,2,18,3,RK Singh,JO Holder,SP Narine,,6,0,6,0,0,,,,Kolkata Knight Riders
2167,1304112,2,18,4,RK Singh,JO Holder,SP Narine,,1,0,1,0,0,,,,Kolkata Knight Riders
2168,1304112,2,18,5,SP Narine,JO Holder,RK Singh,,1,0,1,0,0,,,,Kolkata Knight Riders
2169,1304112,2,18,6,RK Singh,JO Holder,SP Narine,wides,0,1,1,0,0,,,,Kolkata Knight Riders
2170,1304112,2,18,7,RK Singh,JO Holder,SP Narine,legbyes,0,1,1,0,0,,,,Kolkata Knight Riders
2171,1304112,2,19,1,RK Singh,MP Stoinis,SP Narine,,4,0,4,0,0,,,,Kolkata Knight Riders
2172,1304112,2,19,2,RK Singh,MP Stoinis,SP Narine,,6,0,6,0,0,,,,Kolkata Knight Riders
2173,1304112,2,19,3,RK Singh,MP Stoinis,SP Narine,,6,0,6,0,0,,,,Kolkata Knight Riders
2174,1304112,2,19,4,RK Singh,MP Stoinis,SP Narine,,2,0,2,0,0,,,,Kolkata Knight Riders
2175,1304112,2,19,5,RK Singh,MP Stoinis,SP Narine,,0,0,0,0,1,RK Singh,caught,E Lewis,Kolkata Knight Riders
2176,1304112,2,19,6,UT Yadav,MP Stoinis,SP Narine,,0,0,0,0,1,UT Yadav,bowled,,Kolkata Knight Riders
2276,1304111,1,16,1,N Pooran,RP Meredith,RA Tripathi,,1,0,1,0,0,,,,Sunrisers Hyderabad
2277,1304111,1,16,2,RA Tripathi,RP Meredith,N Pooran,,6,0,6,0,0,,,,Sunrisers Hyderabad
2278,1304111,1,16,3,RA Tripathi,RP Meredith,N Pooran,,1,0,1,0,0,,,,Sunrisers Hyderabad
2279,1304111,1,16,4,N Pooran,RP Meredith,RA Tripathi,,0,0,0,0,0,,,,Sunrisers Hyderabad
2280,1304111,1,16,5,N Pooran,RP Meredith,RA Tripathi,,0,0,0,0,1,N Pooran,caught,M Markande,Sunrisers Hyderabad
2281,1304111,1,16,6,AK Markram,RP Meredith,RA Tripathi,,1,0,1,0,0,,,,Sunrisers Hyderabad
2282,1304111,1,17,1,AK Markram,Ramandeep Singh,RA Tripathi,,1,0,1,0,0,,,,Sunrisers Hyderabad
2283,1304111,1,17,2,RA Tripathi,Ramandeep Singh,AK Markram,,0,0,0,0,1,RA Tripathi,caught,Tilak Varma,Sunrisers Hyderabad
2284,1304111,1,17,3,KS Williamson,Ramandeep Singh,AK Markram,,0,0,0,0,0,,,,Sunrisers Hyderabad
2285,1304111,1,17,4,KS Williamson,Ramandeep Singh,AK Markram,,1,0,1,0,0,,,,Sunrisers Hyderabad
2286,1304111,1,17,5,AK Markram,Ramandeep Singh,KS Williamson,,0,0,0,0,0,,,,Sunrisers Hyderabad
2287,1304111,1,17,6,AK Markram,Ramandeep Singh,KS Williamson,,0,0,0,0,1,AK Markram,caught,TH David,Sunrisers Hyderabad
2288,1304111,1,18,1,KS Williamson,RP Meredith,Washington Sundar,,1,0,1,0,0,,,,Sunrisers Hyderabad
2289,1304111,1,18,2,Washington Sundar,RP Meredith,KS Williamson,wides,0,1,1,0,0,,,,Sunrisers Hyderabad
2290,1304111,1,18,3,Washington Sundar,RP Meredith,KS Williamson,,3,0,3,0,0,,,,Sunrisers Hyderabad
2291,1304111,1,18,4,KS Williamson,RP Meredith,Washington Sundar,,1,0,1,0,0,,,,Sunrisers Hyderabad
2292,1304111,1,18,5,Washington Sundar,RP Meredith,KS Williamson,,2,0,2,0,0,,,,Sunrisers Hyderabad
2293,1304111,1,18,6,Washington Sundar,RP Meredith,KS Williamson,wides,0,1,1,0,0,,,,Sunrisers Hyderabad
2294,1304111,1,18,7,Washington Sundar,RP Meredith,KS Williamson,,2,0,2,0,0,,,,Sunrisers Hyderabad
2295,1304111,1,18,8,Washington Sundar,RP Meredith,KS Williamson,,0,0,0,0,0,,,,Sunrisers Hyderabad
2296,1304111,1,19,1,KS Williamson,JJ Bumrah,Washington Sundar,,0,0,0,0,0,,,,Sunrisers Hyderabad
2297,1304111,1,19,2,KS Williamson,JJ Bumrah,Washington Sundar,,4,0,4,0,0,,,,Sunrisers Hyderabad
2298,1304111,1,19,3,KS Williamson,JJ Bumrah,Washington Sundar,,1,0,1,0,0,,,,Sunrisers Hyderabad
2299,1304111,1,19,4,Washington Sundar,JJ Bumrah,KS Williamson,,0,0,0,0,0,,,,Sunrisers Hyderabad
2300,1304111,1,19,5,Washington Sundar,JJ Bumrah,KS Williamson,,2,0,2,0,0,,,,Sunrisers Hyderabad
2301,1304111,1,19,6,Washington Sundar,JJ Bumrah,KS Williamson,,0,0,0,0,1,Washington Sundar,bowled,,Sunrisers Hyderabad
2405,1304111,2,16,1,TH David,B Kumar,T Stubbs,,1,0,1,0,0,,,,Mumbai Indians
2406,1304111,2,16,2,T Stubbs,B Kumar,TH David,,1,0,1,0,0,,,,Mumbai Indians
2407,1304111,2,16,3,TH David,B Kumar,T Stubbs,,2,0,2,0,0,,,,Mumbai Indians
2408,1304111,2,16,4,TH David,B Kumar,T Stubbs,,0,0,0,0,1,T Stubbs,run out,B Kumar,Mumbai Indians
2409,1304111,2,16,5,TH David,B Kumar,Ramandeep Singh,,4,0,4,0,0,,,,Mumbai Indians
2410,1304111,2,16,6,TH David,B Kumar,Ramandeep Singh,,1,0,1,0,0,,,,Mumbai Indians
2411,1304111,2,17,1,TH David,T Natarajan,Ramandeep Singh,wides,0,1,1,0,0,,,,Mumbai Indians
2412,1304111,2,17,2,TH David,T Natarajan,Ramandeep Singh,,6,0,6,0,0,,,,Mumbai Indians
2413,1304111,2,17,3,TH David,T Natarajan,Ramandeep Singh,wides,0,1,1,0,0,,,,Mumbai Indians
2414,1304111,2,17,4,TH David,T Natarajan,Ramandeep Singh,,0,0,0,0,0,,,,Mumbai Indians
2415,1304111,2,17,5,TH David,T Natarajan,Ramandeep Singh,,6,0,6,0,0,,,,Mumbai Indians
2416,1304111,2,17,6,TH David,T Natarajan,Ramandeep Singh,,6,0,6,0,0,,,,Mumbai Indians
2417,1304111,2,17,7,TH David,T Natarajan,Ramandeep Singh,,6,0,6,0,0,,,,Mumbai Indians
2418,1304111,2,17,8,TH David,T Natarajan,Ramandeep Singh,,0,0,0,0,1,TH David,run out,T Natarajan,Mumbai Indians
2419,1304111,2,18,1,R Sanjay Yadav,B Kumar,Ramandeep Singh,,0,0,0,0,0,,,,Mumbai Indians
2420,1304111,2,18,2,R Sanjay Yadav,B Kumar,Ramandeep Singh,,0,0,0,0,1,R Sanjay Yadav,caught,J Suchith,Mumbai Indians
2421,1304111,2,18,3,JJ Bumrah,B Kumar,Ramandeep Singh,,0,0,0,0,0,,,,Mumbai Indians
2422,1304111,2,18,4,JJ Bumrah,B Kumar,Ramandeep Singh,,0,0,0,0,0,,,,Mumbai Indians
2423,1304111,2,18,5,JJ Bumrah,B Kumar,Ramandeep Singh,,0,0,0,0,0,,,,Mumbai Indians
2424,1304111,2,18,6,JJ Bumrah,B Kumar,Ramandeep Singh,,0,0,0,0,0,,,,Mumbai Indians
2425,1304111,2,19,1,Ramandeep Singh,Fazalhaq Farooqi,JJ Bumrah,wides,0,1,1,0,0,,,,Mumbai Indians
2426,1304111,2,19,2,Ramandeep Singh,Fazalhaq Farooqi,JJ Bumrah,,0,0,0,0,0,,,,Mumbai Indians
2427,1304111,2,19,3,Ramandeep Singh,Fazalhaq Farooqi,JJ Bumrah,,2,0,2,0,0,,,,Mumbai Indians
2428,1304111,2,19,4,Ramandeep Singh,Fazalhaq Farooqi,JJ Bumrah,,2,0,2,0,0,,,,Mumbai Indians
2429,1304111,2,19,5,Ramandeep Singh,Fazalhaq Farooqi,JJ Bumrah,,4,0,4,0,0,,,,Mumbai Indians
2430,1304111,2,19,6,Ramandeep Singh,Fazalhaq Farooqi,JJ Bumrah,,0,0,0,0,0,,,,Mumbai Indians
2431,1304111,2,19,7,Ramandeep Singh,Fazalhaq Farooqi,JJ Bumrah,,6,0,6,0,0,,,,Mumbai Indians
2531,1304110,1,16,1,MR Marsh,Harpreet Brar,AR Patel,,0,0,0,0,0,,,,Delhi Capitals
2532,1304110,1,16,2,MR Marsh,Harpreet Brar,AR Patel,,1,0,1,0,0,,,,Delhi Capitals
2533,1304110,1,16,3,AR Patel,Harpreet Brar,MR Marsh,legbyes,0,1,1,0,0,,,,Delhi Capitals
2534,1304110,1,16,4,MR Marsh,Harpreet Brar,AR Patel,,4,0,4,0,0,,,,Delhi Capitals
2535,1304110,1,16,5,MR Marsh,Harpreet Brar,AR Patel,,1,0,1,0,0,,,,Delhi Capitals
